Title,URL,IMDB_Rating,Number_of_votes,Runtime,Genre,MPAA/TV_Rating,Metascore (*),Source
An Exquisite Meal,https://www.imdb.com/title/tt10867576/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Comedy, Thriller            ", ~data not found~ ,,IMDB
Marcus,https://www.imdb.com/title/tt10560062/,9.7,27,110 min,"
Drama            ", ~data not found~ ,,IMDB
Sanguinetti,https://www.imdb.com/title/tt10418830/,6.8,5,81 min,"
Drama            ", ~data not found~ ,,IMDB
Jora: The Second Chapter,https://www.imdb.com/title/tt9691282/,8.3,39,121 min,"
Action, Drama            ", ~data not found~ ,,IMDB
Final Kill,https://www.imdb.com/title/tt9347750/,4.6,576,80 min,"
Action            ",Not Rated,,IMDB
Fukushima 50,https://www.imdb.com/title/tt9318772/,6.2,156,122 min,"
Drama            ", ~data not found~ ,,IMDB
Fried Barry,https://www.imdb.com/title/tt9102084/,7.1,54,99 min,"
Comedy, Horror, Sci-Fi            ", ~data not found~ ,,IMDB
Pon Manickavel,https://www.imdb.com/title/tt8983306/, ~data not found~ , ~data not found~ ,138 min,"
Action            ", ~data not found~ ,,IMDB
Chol Jai,https://www.imdb.com/title/tt8908222/, ~data not found~ , ~data not found~ ,114 min,"
History            ", ~data not found~ ,,IMDB
Velvet Nagaram,https://www.imdb.com/title/tt8907890/,5.4,84,95 min,"
Thriller            ", ~data not found~ ,,IMDB
All Joking Aside,https://www.imdb.com/title/tt8906524/,7.6,7, ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
Crawlers,https://www.imdb.com/title/tt8639168/,4.3,26,90 min,"
Horror            ", ~data not found~ ,,IMDB
Spenser Confidential,https://www.imdb.com/title/tt8629748/,6.2,"59,482",111 min,"
Action, Comedy, Crime            ",R,49,IMDB
Survival Skills,https://www.imdb.com/title/tt8622348/, ~data not found~ , ~data not found~ ,88 min,"
Drama            ", ~data not found~ ,,IMDB
Juvenile Delinquents,https://www.imdb.com/title/tt8526344/,8.4,11,118 min,"
Drama            ",R,,IMDB
Baaghi 3,https://www.imdb.com/title/tt8366590/,2.1,"7,161",143 min,"
Action, Thriller            ",Not Rated,,IMDB
Fox Hunt Drive,https://www.imdb.com/title/tt8295468/, ~data not found~ , ~data not found~ ,86 min,"
Thriller            ", ~data not found~ ,,IMDB
Superette Anna,https://www.imdb.com/title/tt8291808/,6.2,6,83 min,"
Drama            ", ~data not found~ ,,IMDB
Seven Short Films About (Our) Marriage,https://www.imdb.com/title/tt8119078/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama, Romance            ", ~data not found~ ,,IMDB
The Secret of Karma,https://www.imdb.com/title/tt8079510/,7.7,29, ~data not found~ ,"
Romance            ", ~data not found~ ,,IMDB
Gypsy,https://www.imdb.com/title/tt8042112/,6.6,469,145 min,"
Drama            ", ~data not found~ ,,IMDB
Disrupted,https://www.imdb.com/title/tt6829882/,9.2,9, ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
Powerbomb,https://www.imdb.com/title/tt6782632/,3.3,48,79 min,"
Thriller            ",Not Rated,,IMDB
The Banker,https://www.imdb.com/title/tt6285944/,7.2,"13,316",120 min,"
Biography, Drama            ",PG-13,59,IMDB
Nina of the Woods,https://www.imdb.com/title/tt6089744/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Adventure, Sci-Fi, Thriller            ", ~data not found~ ,,IMDB
A Ghost Waits,https://www.imdb.com/title/tt6048638/,6.8,35,80 min,"
Comedy, Horror, Romance            ", ~data not found~ ,,IMDB
Jay Sebring....Cutting to the Truth,https://www.imdb.com/title/tt5963316/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Biography            ", ~data not found~ ,,IMDB
Becoming,https://www.imdb.com/title/tt2573372/,4.5,583,98 min,"
Drama, Horror, Sci-Fi            ", ~data not found~ ,,IMDB
Sacrifice,https://www.imdb.com/title/tt12416318/,6.3,6,77 min,"
Drama            ", ~data not found~ ,,IMDB
Hame ochi inkô: Waisetsu na kizuna,https://www.imdb.com/title/tt12379524/, ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ ,,IMDB
Asiri,https://www.imdb.com/title/tt12306032/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
Aloevera,https://www.imdb.com/title/tt12027832/, ~data not found~ , ~data not found~ ,120 min,"
Drama, Romance            ", ~data not found~ ,,IMDB
Most Common Budbak,https://www.imdb.com/title/tt11989026/,9.1,21, ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
Nick Mason's Saucerful of Secrets: Live at the Roundhouse,https://www.imdb.com/title/tt11960230/, ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ ,,IMDB
"Asjad, millest me ei räägi",https://www.imdb.com/title/tt11939544/,7.0,22, ~data not found~ ,"
Comedy            ", ~data not found~ ,,IMDB
Sonic Rebuilt,https://www.imdb.com/title/tt11928520/,6.0,21,61 min,"
Animation, Comedy            ", ~data not found~ ,,IMDB
Nang 3: Loi Hua Cua Cha,https://www.imdb.com/title/tt11924840/,4.2,5,109 min,"
Drama, Family            ", ~data not found~ ,,IMDB
In Transit,https://www.imdb.com/title/tt11923820/, ~data not found~ , ~data not found~ ,93 min,"
Crime, Drama, Romance            ",Not Rated,,IMDB
2 States,https://www.imdb.com/title/tt11912390/,9.5,300,131 min,"
Comedy, Romance            ", ~data not found~ ,,IMDB
Arjuna,https://www.imdb.com/title/tt11905498/, ~data not found~ , ~data not found~ ,120 min,"
Drama            ", ~data not found~ ,,IMDB
Screenplay of an Indian Love Story,https://www.imdb.com/title/tt11905470/,9.0,60,129 min,"
Drama            ", ~data not found~ ,,IMDB
College Kumar,https://www.imdb.com/title/tt11859486/, ~data not found~ , ~data not found~ ,121 min,"
Drama            ", ~data not found~ ,,IMDB
O Pitta Katha,https://www.imdb.com/title/tt11767552/,6.9,297,128 min,"
Drama, Thriller            ", ~data not found~ ,,IMDB
The Rest is Ashes,https://www.imdb.com/title/tt11692178/,4.9,18, ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
Shifter,https://www.imdb.com/title/tt11685574/,5.3,10,85 min,"
Horror, Sci-Fi, Thriller            ", ~data not found~ ,,IMDB
Tomorrow is still July,https://www.imdb.com/title/tt11656982/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Thriller            ", ~data not found~ ,,IMDB
Alle utlendinger har lukka gardiner,https://www.imdb.com/title/tt11646970/,4.7,77,83 min,"
Drama            ", ~data not found~ ,,IMDB
Thirty Pieces of Silver,https://www.imdb.com/title/tt11635262/, ~data not found~ , ~data not found~ ,94 min,"
Action, Drama            ", ~data not found~ ,,IMDB
Mann Fakiraa,https://www.imdb.com/title/tt11596782/,8.2,6,133 min,"
Comedy, Drama, Romance            ", ~data not found~ ,,IMDB
Vlaamse Flikken,https://www.imdb.com/title/tt11564342/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Crime            ", ~data not found~ ,,IMDB
Anukunnadi Okkati Ayyindhi Okati,https://www.imdb.com/title/tt11343552/,8.7,528,122 min,"
Comedy, Crime, Drama            ", ~data not found~ ,,IMDB
Brahma Janen Gopon Kommoti,https://www.imdb.com/title/tt11318348/,8.0,42,127 min,"
Drama            ", ~data not found~ ,,IMDB
Bumper,https://www.imdb.com/title/tt11306994/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Action            ", ~data not found~ ,,IMDB
Thagithey Thandana,https://www.imdb.com/title/tt11306502/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Comedy            ", ~data not found~ ,,IMDB
O pyravlos,https://www.imdb.com/title/tt11297308/,7.8,17,112 min,"
Adventure, Comedy            ", ~data not found~ ,,IMDB
Varkey,https://www.imdb.com/title/tt11280986/, ~data not found~ , ~data not found~ ,94 min,"
Drama            ", ~data not found~ ,,IMDB
Zengo,https://www.imdb.com/title/tt11261270/,3.2,50,97 min,"
Comedy            ", ~data not found~ ,,IMDB
Kamen byôtô,https://www.imdb.com/title/tt11257832/,4.5,50,114 min,"
Thriller            ", ~data not found~ ,,IMDB
Kappela,https://www.imdb.com/title/tt11230868/,7.6,"1,487",113 min,"
Comedy, Romance            ", ~data not found~ ,,IMDB
Drona,https://www.imdb.com/title/tt11178862/, ~data not found~ , ~data not found~ ,157 min,"
Drama            ", ~data not found~ ,,IMDB
Se Escuchan Aullidos,https://www.imdb.com/title/tt11057500/,7.0,8, ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
Síðasta veiðiferðin,https://www.imdb.com/title/tt11053478/,7.5,44, ~data not found~ ,"
Comedy            ", ~data not found~ ,,IMDB
Sabit Kanca: Son Soru,https://www.imdb.com/title/tt10994556/,5.5,31,101 min,"
Comedy            ", ~data not found~ ,,IMDB
Kozhipporu,https://www.imdb.com/title/tt10934216/, ~data not found~ , ~data not found~ ,99 min,"
Drama, Family            ", ~data not found~ ,,IMDB
Take Out Girl,https://www.imdb.com/title/tt10816000/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
Palasa 1978,https://www.imdb.com/title/tt10682062/,7.6,250,144 min,"
Action, Drama            ", ~data not found~ ,,IMDB
Sacrilege,https://www.imdb.com/title/tt10660954/,4.7,91,83 min,"
Horror            ", ~data not found~ ,,IMDB
El-Deccur,https://www.imdb.com/title/tt10659224/,6.5,19,70 min,"
Horror            ", ~data not found~ ,,IMDB
Indha Nilai Maarum,https://www.imdb.com/title/tt10650778/, ~data not found~ , ~data not found~ ,100 min,"
Comedy, Drama            ", ~data not found~ ,,IMDB
My Name Is Raja,https://www.imdb.com/title/tt10580094/,7.3,19,122 min,"
Action, Horror, Romance            ", ~data not found~ ,,IMDB
Born for This,https://www.imdb.com/title/tt10478042/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Adventure            ", ~data not found~ ,,IMDB
Siskolar & Siskalar,https://www.imdb.com/title/tt10420424/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Animation, Family            ", ~data not found~ ,,IMDB
Gunfight at Silver Creek,https://www.imdb.com/title/tt10398376/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Action, Western            ", ~data not found~ ,,IMDB
Livet efter döden,https://www.imdb.com/title/tt10385556/,7.0,31,81 min,"
Drama            ", ~data not found~ ,,IMDB
Guilty,https://www.imdb.com/title/tt10062614/,5.5,"3,350",119 min,"
Drama, Thriller            ", ~data not found~ ,,IMDB
The Hater,https://www.imdb.com/title/tt9506474/,7.1,"2,562",135 min,"
Animation, Drama, Thriller            ", ~data not found~ ,61,IMDB
Reading for Sarah,https://www.imdb.com/title/tt8897990/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Comedy, Drama            ", ~data not found~ ,,IMDB
The Way Back,https://www.imdb.com/title/tt8544498/,6.7,"21,707",108 min,"
Drama, Sport            ",R,66,IMDB
Odin vdokh,https://www.imdb.com/title/tt8291918/,5.9,178,97 min,"
Biography, Drama, Sport            ", ~data not found~ ,,IMDB
Die Känguru-Chroniken,https://www.imdb.com/title/tt7749142/,5.4,"1,216",92 min,"
Comedy            ", ~data not found~ ,,IMDB
Krudttønden,https://www.imdb.com/title/tt7397176/,5.6,180,106 min,"
Drama            ", ~data not found~ ,,IMDB
Bloodshot,https://www.imdb.com/title/tt1634106/,5.7,"46,203",109 min,"
Action, Drama, Sci-Fi            ",PG-13,44,IMDB
Sniper,https://www.imdb.com/title/tt12820516/, ~data not found~ , ~data not found~ ,85 min,"
Action            ", ~data not found~ ,,IMDB
A1,https://www.imdb.com/title/tt12283140/,8.7,22,300 min,"
Drama            ", ~data not found~ ,,IMDB
Estação Rock,https://www.imdb.com/title/tt12252010/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
The Cherry Orchard,https://www.imdb.com/title/tt12121996/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
Padauk Musical,https://www.imdb.com/title/tt11873256/,8.3,54,127 min,"
Musical, Romance            ", ~data not found~ ,,IMDB
I balada tis trypias kardias,https://www.imdb.com/title/tt11851430/,7.1,459,140 min,"
Comedy, Crime, Drama            ", ~data not found~ ,,IMDB
Lopes... Tacle! (One-man Show),https://www.imdb.com/title/tt11838458/, ~data not found~ , ~data not found~ ,60 min,"
Comedy            ", ~data not found~ ,,IMDB
Zombie Fighter,https://www.imdb.com/title/tt11779626/, ~data not found~ , ~data not found~ ,71 min,"
Action, Drama, Horror            ", ~data not found~ ,,IMDB
Aku Tahu Kapan Kamu Mati,https://www.imdb.com/title/tt11753890/,5.1,16,92 min,"
Horror            ", ~data not found~ ,,IMDB
Date in Vegas,https://www.imdb.com/title/tt11657968/,5.7,20,90 min,"
Adventure, Comedy, Romance            ", ~data not found~ ,,IMDB
Jodoh Syaitan,https://www.imdb.com/title/tt11628720/,6.4,8, ~data not found~ ,"
Comedy, Horror            ", ~data not found~ ,,IMDB
Main Hoon Khalnayak,https://www.imdb.com/title/tt11433838/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Action            ", ~data not found~ ,,IMDB
Kapatadhaari,https://www.imdb.com/title/tt11306488/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Thriller            ", ~data not found~ ,,IMDB
Paakaati Po,https://www.imdb.com/title/tt10968694/,9.2,20,148 min,"
Comedy, Romance            ", ~data not found~ ,,IMDB
The Last Follower and the Resurrection of Voldemort,https://www.imdb.com/title/tt10938870/, ~data not found~ , ~data not found~ ,90 min,"
Adventure            ", ~data not found~ ,,IMDB
Ethalaya,https://www.imdb.com/title/tt10810522/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Action, Thriller            ", ~data not found~ ,,IMDB
Yerba Buena,https://www.imdb.com/title/tt10770904/,6.6,17,95 min,"
Comedy            ", ~data not found~ ,,IMDB
Robotboy the movie,https://www.imdb.com/title/tt10597554/, ~data not found~ , ~data not found~ ,75 min,"
Action            ", ~data not found~ ,,IMDB
La donna dello smartphone,https://www.imdb.com/title/tt10536144/, ~data not found~ , ~data not found~ ,87 min,"
Comedy, Drama, Mystery            ", ~data not found~ ,,IMDB
Alone with Her Dreams,https://www.imdb.com/title/tt10438500/,8.0,37,95 min,"
Drama            ", ~data not found~ ,,IMDB
Bad Men from a Melting Moon,https://www.imdb.com/title/tt10125752/, ~data not found~ , ~data not found~ ,83 min,"
Fantasy            ", ~data not found~ ,,IMDB
Une sirène à Paris,https://www.imdb.com/title/tt9209312/,7.2,82,102 min,"
Comedy, Fantasy, Romance            ", ~data not found~ ,,IMDB
The Breaker,https://www.imdb.com/title/tt8405840/, ~data not found~ , ~data not found~ ,85 min,"
Action            ", ~data not found~ ,,IMDB
Save Me,https://www.imdb.com/title/tt6913836/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Action, Drama            ", ~data not found~ ,,IMDB
Obsessions,https://www.imdb.com/title/tt12572108/, ~data not found~ , ~data not found~ ,62 min,"
Drama            ", ~data not found~ ,,IMDB
Nfd,https://www.imdb.com/title/tt12283106/,8.6,22,90 min,"
Drama            ", ~data not found~ ,,IMDB
Cloud,https://www.imdb.com/title/tt12280174/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Music            ", ~data not found~ ,,IMDB
Very Female Stories,https://www.imdb.com/title/tt12074122/, ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ ,,IMDB
Boccaccio 2020 - Novella Trash,https://www.imdb.com/title/tt12009376/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Comedy, Drama, History            ", ~data not found~ ,,IMDB
Welcome on Board,https://www.imdb.com/title/tt11963752/, ~data not found~ , ~data not found~ ,78 min,"
Drama            ", ~data not found~ ,,IMDB
Dhoka,https://www.imdb.com/title/tt11929776/, ~data not found~ , ~data not found~ ,165 min,"
Thriller            ", ~data not found~ ,,IMDB
Hindi tayo pwede,https://www.imdb.com/title/tt11924560/,8.4,13,98 min,"
Drama            ", ~data not found~ ,,IMDB
Thee Wreckers Tetralogy,https://www.imdb.com/title/tt11867986/,7.2,14,44 min,"
Animation            ", ~data not found~ ,,IMDB
Flashwood,https://www.imdb.com/title/tt11843950/, ~data not found~ , ~data not found~ ,92 min,"
Drama            ", ~data not found~ ,,IMDB
Tears of the Clown,https://www.imdb.com/title/tt11764870/, ~data not found~ , ~data not found~ ,48 min,"
Horror, Thriller            ", ~data not found~ ,,IMDB
Los Angeles,https://www.imdb.com/title/tt11057572/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
Papi Sitter,https://www.imdb.com/title/tt10746876/,5.2,126,90 min,"
Comedy            ", ~data not found~ ,,IMDB
La Mora,https://www.imdb.com/title/tt10743088/, ~data not found~ , ~data not found~ , ~data not found~ ,"
History            ", ~data not found~ ,,IMDB
Are We Good?,https://www.imdb.com/title/tt10290470/, ~data not found~ , ~data not found~ ,14 min,"
Drama, Mystery, Thriller            ", ~data not found~ ,,IMDB
Reel 2,https://www.imdb.com/title/tt10196578/,7.8,26,104 min,"
Horror            ", ~data not found~ ,,IMDB
Case 347,https://www.imdb.com/title/tt7821116/,6.0,21,85 min,"
Sci-Fi, Thriller            ", ~data not found~ ,,IMDB
Holly Slept Over,https://www.imdb.com/title/tt7453044/,5.4,730,87 min,"
Comedy            ",Not Rated,,IMDB
The Dark Side of Opulent,https://www.imdb.com/title/tt7380006/,2.3,30,119 min,"
Drama            ", ~data not found~ ,,IMDB
False Hopes,https://www.imdb.com/title/tt6560320/,6.8,8, ~data not found~ ,"
Comedy, Romance            ", ~data not found~ ,,IMDB
2 Graves in the Desert,https://www.imdb.com/title/tt5815420/,2.7,187,84 min,"
Thriller            ", ~data not found~ ,,IMDB
Riding Faith,https://www.imdb.com/title/tt5244812/,4.1,116,81 min,"
Family            ",TV-G,,IMDB
The Corona Chronicles,https://www.imdb.com/title/tt12588878/, ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ ,,IMDB
Elf Day,https://www.imdb.com/title/tt12416848/, ~data not found~ , ~data not found~ ,70 min,"
Family            ", ~data not found~ ,,IMDB
Teacher Bear: Learn About Easter,https://www.imdb.com/title/tt12416808/, ~data not found~ , ~data not found~ ,58 min,"
Animation, Adventure, Family            ", ~data not found~ ,,IMDB
A million little pieces,https://www.imdb.com/title/tt12283080/,8.5,22,90 min,"
Drama            ", ~data not found~ ,,IMDB
Johor Darul Ta'zim FC vs Suwon Samsung Bluewings,https://www.imdb.com/title/tt11905170/, ~data not found~ , ~data not found~ ,94 min,"
Action            ", ~data not found~ ,,IMDB
Hotel Belgrade,https://www.imdb.com/title/tt11903004/,6.1,716,106 min,"
Comedy, Romance            ", ~data not found~ ,,IMDB
Jiaozhu's Stand-up Comedy Special: Zhuang Xie Bu Er,https://www.imdb.com/title/tt11886340/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Comedy            ", ~data not found~ ,,IMDB
Bhootni Kay,https://www.imdb.com/title/tt11803768/, ~data not found~ , ~data not found~ ,54 min,"
Comedy            ", ~data not found~ ,,IMDB
Patrick Connolly's Desire Lines,https://www.imdb.com/title/tt11784126/, ~data not found~ , ~data not found~ ,86 min,"
Drama            ", ~data not found~ ,,IMDB
Hopz,https://www.imdb.com/title/tt11731920/, ~data not found~ , ~data not found~ ,60 min,"
Animation, Comedy, Family            ", ~data not found~ ,,IMDB
Patrick,https://www.imdb.com/title/tt11696020/, ~data not found~ , ~data not found~ ,60 min,"
Animation            ", ~data not found~ ,,IMDB
Riverdance 25th Anniversary Show,https://www.imdb.com/title/tt11671040/,6.6,14,120 min,"
Musical            ", ~data not found~ ,,IMDB
Ray Jr's What If the Damon Stringer Story,https://www.imdb.com/title/tt11568566/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Family            ", ~data not found~ ,,IMDB
The Warrant,https://www.imdb.com/title/tt10880084/,4.0,203,84 min,"
Western            ",Not Rated,,IMDB
The Trip to Greece,https://www.imdb.com/title/tt10482504/,6.6,"1,690",103 min,"
Comedy, Drama            ", ~data not found~ ,69,IMDB
Don't Let Them In,https://www.imdb.com/title/tt10198072/,4.8,555,81 min,"
Horror            ", ~data not found~ ,,IMDB
Pandamonium,https://www.imdb.com/title/tt9515298/,3.0,339,86 min,"
Comedy, Horror            ", ~data not found~ ,,IMDB
Narziss und Goldmund,https://www.imdb.com/title/tt9014656/,6.2,158,110 min,"
Drama            ", ~data not found~ ,,IMDB
The catcher in the rye,https://www.imdb.com/title/tt12283040/,8.4,22,105 min,"
Drama            ", ~data not found~ ,,IMDB
Dheet Patangey,https://www.imdb.com/title/tt12044426/,6.9,42, ~data not found~ ,"
Drama, Romance, Sport            ", ~data not found~ ,,IMDB
Hjortehuset,https://www.imdb.com/title/tt11177714/, ~data not found~ , ~data not found~ ,90 min,"
Horror            ", ~data not found~ ,,IMDB
Stranger Than Us,https://www.imdb.com/title/tt11102688/, ~data not found~ , ~data not found~ ,64 min,"
Drama            ", ~data not found~ ,,IMDB
Shadowtown,https://www.imdb.com/title/tt9806258/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
Os Conselhos da Noite,https://www.imdb.com/title/tt9784684/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
Fifty Six,https://www.imdb.com/title/tt9521976/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Horror            ", ~data not found~ ,,IMDB
Violet,https://www.imdb.com/title/tt9521590/,9.1,8,89 min,"
Drama, Horror            ", ~data not found~ ,,IMDB
Hello Darlin',https://www.imdb.com/title/tt9235564/,9.5,6, ~data not found~ ,"
Crime            ", ~data not found~ ,,IMDB
The Mascot,https://www.imdb.com/title/tt8353406/, ~data not found~ , ~data not found~ ,76 min,"
Crime, Drama, Horror            ", ~data not found~ ,,IMDB
About us,https://www.imdb.com/title/tt7905168/,4.9,9,85 min,"
Romance            ", ~data not found~ ,,IMDB
Alone,https://www.imdb.com/title/tt7711170/,6.1,212,100 min,"
Thriller            ", ~data not found~ ,,IMDB
The Format,https://www.imdb.com/title/tt7584540/,8.6,49, ~data not found~ ,"
Comedy, Horror            ", ~data not found~ ,,IMDB
The Color Rose,https://www.imdb.com/title/tt7171054/,6.3,31,90 min,"
Drama, Thriller            ", ~data not found~ ,,IMDB
The Wallet,https://www.imdb.com/title/tt5761682/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Crime, Drama            ", ~data not found~ ,,IMDB
Tainted,https://www.imdb.com/title/tt3952864/,4.8,173,90 min,"
Crime, Drama, Thriller            ", ~data not found~ ,,IMDB
Abducted,https://www.imdb.com/title/tt3580692/,4.1,370,110 min,"
Action, Crime, Drama            ",TV-MA,,IMDB
Grainne Uaile: The Movie,https://www.imdb.com/title/tt2766800/,7.4,19,180 min,"
Action            ", ~data not found~ ,,IMDB
Phantom Jesus :: Crucify Reality,https://www.imdb.com/title/tt2711628/, ~data not found~ , ~data not found~ ,112 min,"
Drama            ", ~data not found~ ,,IMDB
Gamlet,https://www.imdb.com/title/tt12283008/,8.1,22,100 min,"
Drama            ", ~data not found~ ,,IMDB
Besieged,https://www.imdb.com/title/tt12256426/, ~data not found~ , ~data not found~ ,101 min,"
Action            ", ~data not found~ ,,IMDB
Brummi,https://www.imdb.com/title/tt12211742/,6.0,6,109 min,"
Drama            ", ~data not found~ ,,IMDB
Dumbbell Domination,https://www.imdb.com/title/tt12145366/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Sport            ", ~data not found~ ,,IMDB
Sunfall,https://www.imdb.com/title/tt12088246/, ~data not found~ , ~data not found~ ,52 min,"
Horror, Sci-Fi            ", ~data not found~ ,,IMDB
Gagra,https://www.imdb.com/title/tt12030128/, ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ ,,IMDB
Les Mysteres De L'amour,https://www.imdb.com/title/tt11949822/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Comedy            ", ~data not found~ ,,IMDB
"Chet is Back, Chet Baker in Italia",https://www.imdb.com/title/tt11925142/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Music            ", ~data not found~ ,,IMDB
The Forest Will Eat You,https://www.imdb.com/title/tt11902536/,2.3,6, ~data not found~ ,"
Horror            ", ~data not found~ ,,IMDB
Tottenham Hotspur vs Wolverhampton Wanderers,https://www.imdb.com/title/tt11898118/, ~data not found~ , ~data not found~ ,96 min,"
Action            ", ~data not found~ ,,IMDB
CyberStalked,https://www.imdb.com/title/tt11864586/,1.6,35, ~data not found~ ,"
Biography            ", ~data not found~ ,,IMDB
The Burning Baby,https://www.imdb.com/title/tt11807300/, ~data not found~ , ~data not found~ ,95 min,"
Horror            ", ~data not found~ ,,IMDB
El Ángel De La Muerte,https://www.imdb.com/title/tt11798702/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Action, Drama            ", ~data not found~ ,,IMDB
Mixed Emotions Vol. 2,https://www.imdb.com/title/tt11761190/, ~data not found~ , ~data not found~ ,72 min,"
Drama            ", ~data not found~ ,,IMDB
Globos Negros,https://www.imdb.com/title/tt11702936/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Thriller            ", ~data not found~ ,,IMDB
A Familiar Lie,https://www.imdb.com/title/tt11685344/, ~data not found~ , ~data not found~ ,90 min,"
Drama            ", ~data not found~ ,,IMDB
Duran,https://www.imdb.com/title/tt11634848/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
Kumbh,https://www.imdb.com/title/tt11559950/, ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ ,,IMDB
Dark Corners,https://www.imdb.com/title/tt11435226/, ~data not found~ , ~data not found~ ,90 min,"
Crime            ", ~data not found~ ,,IMDB
The Other Place,https://www.imdb.com/title/tt11426202/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Sci-Fi            ", ~data not found~ ,,IMDB
The Art of Love,https://www.imdb.com/title/tt11418284/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
Capital M,https://www.imdb.com/title/tt11404052/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
Lithium: Art Project,https://www.imdb.com/title/tt11388532/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Comedy            ", ~data not found~ ,,IMDB
Dora e Gabriel,https://www.imdb.com/title/tt11383164/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
Pocket Full of Game,https://www.imdb.com/title/tt11343368/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Action            ", ~data not found~ ,,IMDB
Life on a Park Bench,https://www.imdb.com/title/tt11247534/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
Loving the Least,https://www.imdb.com/title/tt11192686/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
Lady Detective Shadow II,https://www.imdb.com/title/tt11137992/, ~data not found~ , ~data not found~ ,90 min,"
Action            ", ~data not found~ ,,IMDB
Suffocated,https://www.imdb.com/title/tt11011206/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
The Perfect Mate,https://www.imdb.com/title/tt10938532/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Comedy            ", ~data not found~ ,,IMDB
The Painting,https://www.imdb.com/title/tt10905522/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama, Horror, Mystery            ", ~data not found~ ,,IMDB
Precarious,https://www.imdb.com/title/tt10761534/,6.8,17,106 min,"
Adventure            ", ~data not found~ ,,IMDB
Selva,https://www.imdb.com/title/tt10640730/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
